,Unnamed: 0,index,name,te_value,ti_value,te_ddrho,ti_ddrho,ti_transp_flux,ti_transp_flux_std,ti_transp_flux_stem,ti_transp_flux_acn,ft,ti_transp_flux_cov,weight,Unnamed: 0,index,name,te_value,ti_value,te_ddrho,ti_ddrho,te_transp_flux,te_transp_flux_std,te_transp_flux_stem,ti_transp_flux,ti_transp_flux_std,ti_transp_flux_stem,ti_transp_flux_acn,te_transp_flux_acn,ft,te_transp_flux_cov,weight
61,61,,,3989.316922093033,1091.3174147924924,-1626.4675961489745,-3295.232871114479,40.712836742995336,29.72660415760851,5.174737571279391,33.0,0.0,0.7301531049104061,0.1524157902758726,61,,,3989.316922093033,1091.3174147924924,-1626.4675961489745,-3295.232871114479,34.68958227567938,31.04307082957154,5.487691473111084,40.712836742995336,29.72660415760851,5.174737571279391,33.0,32.0,0.0,0.8948816559066962,0.1524157902758726
62,62,,,3989.316922093033,1091.3174147924924,-1626.4675961489745,-2018.9946679443167,9.414051102123706,8.22460297168389,1.453918133461177,32.0,0.0,0.8736518298512859,0.09525986892242039,62,,,3989.316922093033,1091.3174147924924,-1626.4675961489745,-2018.9946679443167,12.28965539169316,13.08927100475615,2.389762996867751,9.414051102123706,8.22460297168389,1.453918133461177,32.0,30.0,0.0,1.0650641199917996,0.09525986892242039
63,63,,,3989.316922093033,1781.1562730402793,-3682.698962561785,-4571.471074284643,108620.22111286712,26763.27894361333,4969.81613416105,29.0,0.0,0.2463931546944988,0.1524157902758726,63,,,3989.316922093033,1781.1562730402793,-3682.698962561785,-4571.471074284643,267222.69384005567,63067.82556527453,11711.401196434972,108620.22111286712,26763.27894361333,4969.81613416105,29.0,29.0,0.0,0.23601223630738244,0.1524157902758726
64,64,,,3989.316922093033,1781.1562730402793,-3682.698962561785,-3295.232871114479,72684.04867586332,30720.95568623169,4631.358327834804,44.0,0.0,0.4226643430834832,0.2438652644413961,64,,,3989.316922093033,1781.1562730402793,-3682.698962561785,-3295.232871114479,182587.904359978,76620.28426502353,11550.942465338854,72684.04867586332,30720.95568623169,4631.358327834804,44.0,44.0,0.0,0.41963504939497054,0.2438652644413961
65,65,,,3989.316922093033,1781.1562730402793,-3682.698962561785,-2018.9946679443167,7562.310862781943,3004.2530029200184,469.1854931311607,41.0,0.0,0.39726653101573844,0.1524157902758726,65,,,3989.316922093033,1781.1562730402793,-3682.698962561785,-2018.9946679443167,22665.70675256816,8408.565231714345,1313.197264322568,7562.310862781943,3004.2530029200184,469.1854931311607,41.0,41.0,0.0,0.3709818239292981,0.1524157902758726
66,66,,,3989.316922093033,1781.1562730402793,-2654.5832793553805,-4571.471074284643,831.7334905136164,145.2830843040979,23.263912068724032,39.0,0.0,0.17467504430341255,0.2438652644413961,66,,,3989.316922093033,1781.1562730402793,-2654.5832793553805,-4571.471074284643,1557.0403808426292,332.1221567679839,53.18210780102098,831.7334905136164,145.2830843040979,23.263912068724032,39.0,39.0,0.0,0.2133034960777627,0.2438652644413961
67,67,,,3989.316922093033,1781.1562730402793,-2654.5832793553805,-3295.232871114479,781.0481939289673,44.78719483660485,7.68094054697961,34.0,0.0,0.05734242161333009,0.3901844231062337,67,,,3989.316922093033,1781.1562730402793,-2654.5832793553805,-3295.232871114479,1600.2288939126477,128.1642314775752,21.36070524626253,781.0481939289673,44.78719483660485,7.68094054697961,34.0,36.0,0.0,0.08009118693276848,0.3901844231062337
68,68,,,3989.316922093033,1781.1562730402793,-2654.5832793553805,-2018.9946679443167,347.31862218404814,34.12634726135948,5.395849278387271,40.0,0.0,0.09825660094688367,0.2438652644413961,68,,,3989.316922093033,1781.1562730402793,-2654.5832793553805,-2018.9946679443167,851.140360036158,103.35173771931332,16.341344566468308,347.31862218404814,34.12634726135948,5.395849278387271,40.0,40.0,0.0,0.1214273727013988,0.2438652644413961
69,69,,,3989.316922093033,1781.1562730402793,-1626.4675961489745,-4571.471074284643,16.049599437608823,9.864184563902226,1.6216619528986636,37.0,0.0,0.614606277387061,0.1524157902758726,69,,,3989.316922093033,1781.1562730402793,-1626.4675961489745,-4571.471074284643,8.64641082091021,9.29893485508845,1.5498224758480752,16.049599437608823,9.864184563902226,1.6216619528986636,37.0,36.0,0.0,1.0754676186100476,0.1524157902758726
70,70,,,3989.316922093033,1781.1562730402793,-1626.4675961489745,-3295.232871114479,11.441358715961591,6.744749587537352,1.1088300018193669,37.0,0.0,0.5895059979308137,0.2438652644413961,70,,,3989.316922093033,1781.1562730402793,-1626.4675961489745,-3295.232871114479,7.656984770819464,8.635654113016423,1.5510092651670755,11.441358715961591,6.744749587537352,1.1088300018193669,37.0,31.0,0.0,1.127813933485494,0.2438652644413961
71,71,,,3989.316922093033,1781.1562730402793,-1626.4675961489745,-2018.9946679443167,15.347891765831855,8.077434370129334,1.3103328826128464,38.0,0.0,0.5262895056447863,0.1524157902758726,71,,,3989.316922093033,1781.1562730402793,-1626.4675961489745,-2018.9946679443167,20.53272989155747,15.502016852594492,2.658573957075283,15.347891765831855,8.077434370129334,1.3103328826128464,38.0,34.0,0.0,0.7549905411734132,0.1524157902758726
72,72,,,3989.316922093033,2470.995131288068,-3682.698962561785,-4571.471074284643,77733.72382202033,35522.21186953998,5355.174931580596,44.0,0.0,0.4569729857644782,0.09525986892242039,72,,,3989.316922093033,2470.995131288068,-3682.698962561785,-4571.471074284643,179446.51821304054,79482.23465152262,11982.397719912951,77733.72382202033,35522.21186953998,5355.174931580596,44.0,44.0,0.0,0.4429299350191938,0.09525986892242039
73,73,,,3989.316922093033,2470.995131288068,-3682.698962561785,-3295.232871114479,20062.368167108623,9991.88648016338,1560.470499971018,41.0,0.0,0.4980412280811715,0.1524157902758726,73,,,3989.316922093033,2470.995131288068,-3682.698962561785,-3295.232871114479,52049.01367560792,24692.69629487669,3856.3512715437378,20062.368167108623,9991.88648016338,1560.470499971018,41.0,41.0,0.0,0.4744123769332557,0.1524157902758726
74,74,,,3989.316922093033,2470.995131288068,-3682.698962561785,-2018.9946679443167,2344.540469091603,630.2233879705074,97.24557998830842,42.0,0.0,0.2688046533121643,0.09525986892242039,74,,,3989.316922093033,2470.995131288068,-3682.698962561785,-2018.9946679443167,7934.351935182794,1897.9025750685717,296.4025848465314,2344.540469091603,630.2233879705074,97.24557998830842,42.0,41.0,0.0,0.23920070480524347,0.09525986892242039
75,75,,,3989.316922093033,2470.995131288068,-2654.5832793553805,-4571.471074284643,744.7163812398254,44.53065355071387,7.636944079418666,34.0,0.0,0.059795453238960516,0.1524157902758726,75,,,3989.316922093033,2470.995131288068,-2654.5832793553805,-4571.471074284643,1435.578064585515,133.74738440449627,22.291230734082717,744.7163812398254,44.53065355071387,7.636944079418666,34.0,36.0,0.0,0.09316622181957919,0.1524157902758726
76,76,,,3989.316922093033,2470.995131288068,-2654.5832793553805,-3295.232871114479,491.2290884427717,36.57766344387542,5.857113717771597,39.0,0.0,0.07446151765936543,0.2438652644413961,76,,,3989.316922093033,2470.995131288068,-2654.5832793553805,-3295.232871114479,1059.1666132224364,108.74675861300976,17.413417688988712,491.2290884427717,36.57766344387542,5.857113717771597,39.0,39.0,0.0,0.10267200387119055,0.2438652644413961
77,77,,,3989.316922093033,2470.995131288068,-2654.5832793553805,-2018.9946679443167,222.70345258926253,26.54125132907491,4.145047065292594,41.0,0.0,0.11917754763337951,0.1524157902758726,77,,,3989.316922093033,2470.995131288068,-2654.5832793553805,-2018.9946679443167,606.392458655949,91.1850315512523,14.240709405290309,222.70345258926253,26.54125132907491,4.145047065292594,41.0,41.0,0.0,0.15037296432307426,0.1524157902758726
78,78,,,3989.316922093033,2470.995131288068,-1626.4675961489745,-4571.471074284643,9.852083396785387,6.565847580247399,1.0943079300412333,36.0,0.0,0.666442549845828,0.09525986892242039,78,,,3989.316922093033,2470.995131288068,-1626.4675961489745,-4571.471074284643,8.686491539610913,8.91791832725185,1.576480130816894,9.852083396785387,6.565847580247399,1.0943079300412333,36.0,32.0,0.0,1.0266421473601417,0.09525986892242039
79,79,,,3989.316922093033,2470.995131288068,-1626.4675961489745,-3295.232871114479,13.213518495296285,7.923895247378406,1.3026803541827436,37.0,0.0,0.5996809441935647,0.1524157902758726,79,,,3989.316922093033,2470.995131288068,-1626.4675961489745,-3295.232871114479,16.497645852881277,13.484121674075343,2.3472842936444565,13.213518495296285,7.923895247378406,1.3026803541827436,37.0,33.0,0.0,0.8173361093043691,0.1524157902758726
80,80,,,3989.316922093033,2470.995131288068,-1626.4675961489745,-2018.9946679443167,16.311426279932505,8.292616185581549,1.3452399825170025,38.0,0.0,0.5083930763175336,0.09525986892242039,80,,,3989.316922093033,2470.995131288068,-1626.4675961489745,-2018.9946679443167,29.756878375929027,19.29170075735055,3.2608925952048327,16.311426279932505,8.292616185581549,1.3452399825170025,38.0,35.0,0.0,0.6483106364058677,0.09525986892242039
81,81,,,1467.8407352381423,797.9302131549985,-7684.379559583992,-5261.409058753418,586040.1603947744,23093.969001599755,6405.114568403372,13.0,1.0,0.03940680274546877,0.09525986892242039,81,,,1467.8407352381423,797.9302131549985,-7684.379559583992,-5261.409058753418,241620.1264205368,7001.684303006164,2021.212158560693,586040.1603947744,23093.969001599755,6405.114568403372,13.0,12.0,1.0,0.028978067376803782,0.09525986892242039
82,82,,,1467.8407352381423,797.9302131549985,-7684.379559583992,-3792.5577559291,332714.40061576007,8602.934298758984,2593.882287732981,11.0,1.0,0.025856813780339508,0.1524157902758726,82,,,1467.8407352381423,797.9302131549985,-7684.379559583992,-3792.5577559291,153443.94305125397,3123.8454931852734,941.8748549034788,332714.40061576007,8602.934298758984,2593.882287732981,11.0,11.0,1.0,0.020358219627749228,0.1524157902758726
83,83,,,1467.8407352381423,797.9302131549985,-7684.379559583992,-2323.7064531047827,55355.78722293236,13570.52889265009,2045.8342065271595,44.0,1.0,0.24515104153424808,0.09525986892242039,83,,,1467.8407352381423,797.9302131549985,-7684.379559583992,-2323.7064531047827,48741.44524469489,3619.982478467071,639.9285395751377,55355.78722293236,13570.52889265009,2045.8342065271595,44.0,32.0,1.0,0.0742690837395938,0.09525986892242039
84,84,,,1467.8407352381423,797.9302131549985,-5539.096651251111,-5261.409058753418,527931.6169252301,14358.999769076352,2427.113949696133,35.0,1.0,0.02719859790308787,0.1524157902758726,84,,,1467.8407352381423,797.9302131549985,-5539.096651251111,-5261.409058753418,173302.28770837028,3093.843316910709,709.7763350296032,527931.6169252301,14358.999769076352,2427.113949696133,35.0,19.0,1.0,0.01785229357224048,0.1524157902758726
85,85,,,1467.8407352381423,797.9302131549985,-5539.096651251111,-3792.5577559291,355004.69990904734,12776.147345926334,3543.465719893889,13.0,1.0,0.03598867099280545,0.2438652644413961,85,,,1467.8407352381423,797.9302131549985,-5539.096651251111,-3792.5577559291,121243.0600164099,3361.5708942790875,970.4019303560212,355004.69990904734,12776.147345926334,3543.465719893889,13.0,12.0,1.0,0.027725882981047396,0.2438652644413961
86,86,,,1467.8407352381423,797.9302131549985,-5539.096651251111,-2323.7064531047827,100059.04887600004,8843.43180690014,1805.157958500367,24.0,1.0,0.08838212941499694,0.1524157902758726,86,,,1467.8407352381423,797.9302131549985,-5539.096651251111,-2323.7064531047827,48715.17974301782,2078.0424175008184,519.5106043752046,100059.04887600004,8843.43180690014,1805.157958500367,24.0,16.0,1.0,0.04265697937404526,0.1524157902758726
87,87,,,1467.8407352381423,797.9302131549985,-3393.8137429182284,-5261.409058753418,498298.1335043048,15087.788560817511,3659.32622901391,17.0,1.0,0.03027863751909311,0.09525986892242039,87,,,1467.8407352381423,797.9302131549985,-3393.8137429182284,-5261.409058753418,112279.98216824124,3288.6932797652653,849.1369535543414,498298.1335043048,15087.788560817511,3659.32622901391,17.0,15.0,1.0,0.029290112237793736,0.09525986892242039
88,88,,,1467.8407352381423,797.9302131549985,-3393.8137429182284,-3792.5577559291,332303.42133998807,7663.069385445092,2048.041440815134,14.0,1.0,0.023060458885871087,0.1524157902758726,88,,,1467.8407352381423,797.9302131549985,-3393.8137429182284,-3792.5577559291,76486.69664526703,1482.1805125645844,411.0829105803929,332303.42133998807,7663.069385445092,2048.041440815134,14.0,13.0,1.0,0.019378278544812815,0.1524157902758726
89,89,,,1467.8407352381423,797.9302131549985,-3393.8137429182284,-2323.7064531047827,156403.9589799475,7132.317110084228,1455.8781336190232,24.0,1.0,0.04560189624738758,0.09525986892242039,89,,,1467.8407352381423,797.9302131549985,-3393.8137429182284,-2323.7064531047827,36789.96243196573,1643.413817809951,295.1658351027315,156403.9589799475,7132.317110084228,1455.8781336190232,24.0,31.0,1.0,0.04467016841479665,0.09525986892242039
90,90,,,1467.8407352381423,1302.31441865118,-7684.379559583992,-5261.409058753418,248260.4432250626,21575.312605053387,3755.7798447991145,33.0,1.0,0.08690596183901156,0.1524157902758726,90,,,1467.8407352381423,1302.31441865118,-7684.379559583992,-5261.409058753418,144814.13297389643,4133.449946702961,901.9927267655952,248260.4432250626,21575.312605053387,3755.7798447991145,33.0,21.0,1.0,0.028543139138553823,0.1524157902758726
91,91,,,1467.8407352381423,1302.31441865118,-7684.379559583992,-3792.5577559291,19088.47551418451,3557.3040736179846,536.2837671542572,44.0,1.0,0.18635873100366646,0.2438652644413961,91,,,1467.8407352381423,1302.31441865118,-7684.379559583992,-3792.5577559291,63886.80888876561,7331.182220287519,1189.2747983436204,19088.47551418451,3557.3040736179846,536.2837671542572,44.0,38.0,1.0,0.11475267504833372,0.2438652644413961
92,92,,,1467.8407352381423,1302.31441865118,-7684.379559583992,-2323.7064531047827,1800.510269813558,189.05907740752664,34.51730713240589,30.0,1.0,0.10500305417702707,0.1524157902758726,92,,,1467.8407352381423,1302.31441865118,-7684.379559583992,-2323.7064531047827,22380.643961456888,1067.72418747541,258.9611531757593,1800.510269813558,189.05907740752664,34.51730713240589,30.0,17.0,1.0,0.04770748282820659,0.1524157902758726
93,93,,,1467.8407352381423,1302.31441865118,-5539.096651251111,-5261.409058753418,425376.2865288476,14732.367434671494,5208.678457994037,8.0,1.0,0.03463372994975919,0.2438652644413961,93,,,1467.8407352381423,1302.31441865118,-5539.096651251111,-5261.409058753418,124932.12189174416,3557.634809049726,1257.8138492321846,425376.2865288476,14732.367434671494,5208.678457994037,8.0,8.0,1.0,0.028476541942771754,0.2438652644413961
94,94,,,1467.8407352381423,1302.31441865118,-5539.096651251111,-3792.5577559291,79763.51861274136,3964.625370997529,886.5171834870797,20.0,1.0,0.049704745226274695,0.3901844231062337,94,,,1467.8407352381423,1302.31441865118,-5539.096651251111,-3792.5577559291,62603.04954292873,2780.1353770302017,499.3270540668311,79763.51861274136,3964.625370997529,886.5171834870797,20.0,31.0,1.0,0.04440894488891922,0.3901844231062337
95,95,,,1467.8407352381423,1302.31441865118,-5539.096651251111,-2323.7064531047827,1963.1794168884412,149.4981051810609,29.89962103621218,25.0,1.0,0.07615101497855416,0.2438652644413961,95,,,1467.8407352381423,1302.31441865118,-5539.096651251111,-2323.7064531047827,15794.735054904238,582.3177510899882,168.1006551728511,1963.1794168884412,149.4981051810609,29.89962103621218,25.0,12.0,1.0,0.0368678391290381,0.2438652644413961
96,96,,,1467.8407352381423,1302.31441865118,-3393.8137429182284,-5261.409058753418,499092.1553596736,23287.06702917545,4251.617303338069,30.0,1.0,0.04665885203583994,0.1524157902758726,96,,,1467.8407352381423,1302.31441865118,-3393.8137429182284,-5261.409058753418,83957.08502242244,2942.6150542994246,887.2318215965885,499092.1553596736,23287.06702917545,4251.617303338069,30.0,11.0,1.0,0.03504903789255594,0.1524157902758726
97,97,,,1467.8407352381423,1302.31441865118,-3393.8137429182284,-3792.5577559291,111694.4695070884,4289.644810711947,1189.7334091192265,13.0,1.0,0.03840516750419514,0.2438652644413961,97,,,1467.8407352381423,1302.31441865118,-3393.8137429182284,-3792.5577559291,29626.930809752943,975.6744426717216,203.44218472415704,111694.4695070884,4289.644810711947,1189.7334091192265,13.0,23.0,1.0,0.03293201205811496,0.2438652644413961
98,98,,,1467.8407352381423,1302.31441865118,-3393.8137429182284,-2323.7064531047827,668.4031525732385,34.27294034386852,5.352534024485723,41.0,1.0,0.05127585082733905,0.1524157902758726,98,,,1467.8407352381423,1302.31441865118,-3393.8137429182284,-2323.7064531047827,1875.4721829675264,76.14032570288649,17.946446875421138,668.4031525732385,34.27294034386852,5.352534024485723,41.0,18.0,1.0,0.040597949889297213,0.1524157902758726
99,99,,,1467.8407352381423,1806.6986241473608,-7684.379559583992,-5261.409058753418,21371.403455850155,1000.1545820333056,267.302555698623,14.0,1.0,0.046798731964396365,0.09525986892242039,99,,,1467.8407352381423,1806.6986241473608,-7684.379559583992,-5261.409058753418,98481.53606466562,3297.045200952316,994.0965316727955,21371.403455850155,1000.1545820333056,267.302555698623,14.0,11.0,1.0,0.03347881575270503,0.09525986892242039
100,100,,,1467.8407352381423,1806.6986241473608,-7684.379559583992,-3792.5577559291,5476.771550332308,661.8695077616742,118.87527284384834,31.0,1.0,0.12085030417628333,0.1524157902758726,100,,,1467.8407352381423,1806.6986241473608,-7684.379559583992,-3792.5577559291,47574.4933589764,3283.854103284388,519.2229235034242,5476.771550332308,661.8695077616742,118.87527284384834,31.0,40.0,1.0,0.06902551916855648,0.1524157902758726
101,101,,,1467.8407352381423,1806.6986241473608,-7684.379559583992,-2323.7064531047827,1114.4565347319071,353.8441803153799,73.78161192596735,23.0,1.0,0.3175037960547294,0.09525986892242039,101,,,1467.8407352381423,1806.6986241473608,-7684.379559583992,-2323.7064531047827,31673.753562335587,2103.847202580976,543.2110119040788,1114.4565347319071,353.8441803153799,73.78161192596735,23.0,15.0,1.0,0.06642241496387524,0.09525986892242039
102,102,,,1467.8407352381423,1806.6986241473608,-5539.096651251111,-5261.409058753418,27947.81587071283,2003.752194583596,459.6922802151443,19.0,1.0,0.07169619994109717,0.1524157902758726,102,,,1467.8407352381423,1806.6986241473608,-5539.096651251111,-5261.409058753418,76436.11570542118,3844.980481631973,992.7696914568802,27947.81587071283,2003.752194583596,459.6922802151443,19.0,15.0,1.0,0.05030319039824351,0.1524157902758726
103,103,,,1467.8407352381423,1806.6986241473608,-5539.096651251111,-3792.5577559291,5540.580464249768,556.6900191103159,124.47967251263232,20.0,1.0,0.10047503554949193,0.2438652644413961,103,,,1467.8407352381423,1806.6986241473608,-5539.096651251111,-3792.5577559291,36471.119090617154,3914.758312212318,799.0966942699383,5540.580464249768,556.6900191103159,124.47967251263232,20.0,24.0,1.0,0.10733858488097392,0.2438652644413961
